,A,B,X_MID,Y_MID,TAZID_1,nearest_tazid
35559,55043,55044,443442.05779999995,4453436.6215,3004.0,3004
35560,55043,55047,443695.9265,4453795.0995000005,3008.0,3008
35561,55044,55041,443193.71765,4453234.186,3003.0,3003
35562,55044,55043,443442.05779999995,4453436.6215,3004.0,3004
35563,55044,55046,443197.3586,4453702.325,3006.0,3006
35564,55045,55042,443943.43995,4453615.977,3008.0,3008
35565,55045,55048,443947.54905000003,4454063.811000001,2968.0,2968
35566,55045,66922,443956.36055,4453792.1195,3008.0,3008
35567,55045,66941,443955.86055,4453869.121,3008.0,3008
35568,55046,55044,443197.3586,4453702.325,3006.0,3006
35569,55046,55050,443207.97624999995,4454642.2795,2970.0,2970
35570,55046,66947,443210.6128,4453940.933,2966.0,2966
35571,55047,55043,443695.9265,4453795.0995000005,3008.0,3008
35572,55047,55052,443717.9072,4454905.8075,2976.0,2976
35573,55048,15176,443950.67562500003,4454454.79902,2972.0,2972
35574,55048,55045,443947.54905000003,4454063.811000001,2968.0,2968
35575,55048,66985,443960.32915,4454251.1485,2972.0,2972
35576,55048,67000,443961.4017,4454323.6565000005,2972.0,2972
35577,55049,15176,443954.376175,4454740.35952,2976.0,2976
35578,55049,55051,443963.578,4455204.598,2979.0,2979
35579,55049,67041,443967.49555,4454828.4035,2976.0,2976
35580,55049,67061,443968.52969999996,4454902.715,2976.0,2976
35581,55050,55046,443207.97624999995,4454642.2795,2970.0,2970
35582,55050,55059,443208.59849999996,4455569.392,2977.0,2977
35583,55050,67099,443225.46605,4455355.456499999,2977.0,2977
35584,55051,55049,443963.578,4455204.598,2979.0,2979
35585,55051,55053,444077.56850000005,4455627.577500001,2937.0,2937
35586,55051,55056,443970.7095,4455674.242000001,2979.0,2979
35587,55052,55047,443717.9072,4454905.8075,2976.0,2976
35588,55052,55057,443735.7673,4455732.475,2979.0,2979
35589,55053,55051,444077.56850000005,4455627.577500001,2937.0,2937
35590,55053,55054,444199.5514,4455752.104,2939.0,2939
35591,55054,55053,444199.5514,4455752.104,2939.0,2939
35592,55054,55055,444277.20185,4455794.3805,2939.0,2939
35593,55055,55054,444277.20185,4455794.3805,2939.0,2939
35594,55055,55061,444466.58275,4455895.325999999,2939.0,2939
35595,55056,55051,443970.7095,4455674.242000001,2979.0,2979
35596,55056,55057,443854.10455,4455807.3815,2931.0,2931
35597,55057,55052,443735.7673,4455732.475,2979.0,2979
35598,55057,55056,443854.10455,4455807.3815,2931.0,2931
35599,55057,55058,443553.80535000004,4455814.312,2930.0,2930
35600,55058,55057,443553.80535000004,4455814.312,2930.0,2930
35601,55058,55059,443286.472,4455819.877,2930.0,2930
35602,55058,67135,443418.13865,4455801.044,2930.0,2930
35603,55059,55050,443208.59849999996,4455569.392,2977.0,2977
35604,55059,55058,443286.472,4455819.877,2930.0,2930
35605,55059,55060,443194.3889,4455873.9575,2930.0,2930
35606,55060,55059,443194.3889,4455873.9575,2930.0,2930
35607,55060,55065,442892.7406,4456356.605,2929.0,2929
35608,55061,55055,444466.58275,4455895.325999999,2939.0,2939
35609,55061,55062,444629.29375,4456175.6265,2939.0,2939
35610,55061,67146,444612.1309,4455993.2155,2939.0,2939
35611,55062,15175,444453.361495,4456362.958535001,2940.0,2940
35612,55062,55061,444629.29375,4456175.6265,2939.0,2939
35613,55063,15175,444176.25499499997,4456371.021035001,2940.0,2940
35614,55063,55064,444016.78665,4456386.5155,2940.0,2940
35615,55063,67174,444158.79075,4456362.8440000005,2940.0,2940
35616,55063,67175,444052.27515,4456364.842,2940.0,2940
35617,55064,15173,443835.234155,4456503.158175,2936.0,2936
35618,55064,55063,444016.78665,4456386.5155,2940.0,2940
35619,55065,55060,442892.7406,4456356.605,2929.0,2929
35620,55065,55067,442354.36230000004,4457136.593,2888.0,2888
35621,55065,67218,442608.08675,4456754.2035,2932.0,2932
35622,55066,15173,443486.75025499996,4456914.3936749995,2935.0,2935
35623,55066,55068,443045.533,4457416.967499999,2935.0,2935
35624,55066,67255,443237.04325,4457189.494,2935.0,2935
35625,55067,55065,442354.36230000004,4457136.593,2888.0,2888
35626,55067,55073,441959.43185,4457923.67,2894.0,2894
35627,55068,55066,443045.533,4457416.967499999,2935.0,2935
35628,55068,55069,442874.7371,4457815.574999999,2868.0,2868
35629,55069,55068,442874.7371,4457815.574999999,2868.0,2868
35630,55069,55070,442832.27520000003,4458118.21,2868.0,2868
35631,55070,55069,442832.27520000003,4458118.21,2868.0,2868
35632,55070,55071,442630.3979,4458260.5745,2894.0,2894
35633,55071,55070,442630.3979,4458260.5745,2894.0,2894
35634,55071,55072,442304.1452,4458326.501,2865.0,2865
35635,55072,55071,442304.1452,4458326.501,2865.0,2865
35636,55072,55073,441968.82204999996,4458354.424000001,2865.0,2865
35637,55072,67371,442144.3723,4458334.432,2865.0,2865
35638,55073,15174,441334.57661,4458367.03727,2851.0,2851
35639,55073,55067,441959.43185,4457923.67,2894.0,2894
35640,55073,55072,441968.82204999996,4458354.424000001,2865.0,2865
35641,55073,55091,441608.2818,4458993.2524999995,2866.0,2866
35642,55073,67374,441805.4845,4458344.4325,2865.0,2865
35643,55073,67394,441769.0964,4458437.4004999995,2865.0,2865
35644,55074,15174,440627.25205999997,4458378.25427,2850.0,2850
35645,55074,55075,440258.6113,4458386.033500001,2850.0,2850
35646,55074,67382,440439.55175,4458370.374500001,2850.0,2850
35647,55075,55074,440258.6113,4458386.033500001,2850.0,2850
35648,55075,55076,440119.0083,4458482.039000001,2850.0,2850
35649,55076,55075,440119.0083,4458482.039000001,2850.0,2850
35650,55076,55077,439816.88605,4458586.6215,2848.0,2848
35651,55076,55082,440111.65154999995,4458788.506,2852.0,2852
35652,55077,55076,439816.88605,4458586.6215,2848.0,2848
35653,55077,55079,439456.6544,4458626.647,2848.0,2848
35654,55077,67413,439512.69045,4458583.1905000005,2848.0,2848
35655,55078,55079,439256.13395,4458636.59,2848.0,2848
35656,55078,55080,439020.74450000003,4458662.104,2848.0,2848
35657,55079,55077,439456.6544,4458626.647,2848.0,2848
35658,55079,55078,439256.13395,4458636.59,2848.0,2848
35659,55080,55078,439020.74450000003,4458662.104,2848.0,2848
35660,55080,55085,438783.81964999996,4458891.087,2848.0,2848
35661,55081,55082,439939.03405,4458974.1705,2849.0,2849
35662,55081,55084,439738.59924999997,4458992.1850000005,2848.0,2848
35663,55082,55076,440111.65154999995,4458788.506,2852.0,2852
35664,55082,55081,439939.03405,4458974.1705,2849.0,2849
35665,55082,67467,440095.9697,4459013.9485,2852.0,2852
35666,55083,55084,439567.7649,4459022.257999999,2848.0,2848
35667,55083,55086,439310.544,4459043.8395,2848.0,2848
35668,55084,55081,439738.59924999997,4458992.1850000005,2848.0,2848
35669,55084,55083,439567.7649,4459022.257999999,2848.0,2848
35670,55085,55080,438783.81964999996,4458891.087,2848.0,2848
35671,55085,55087,438573.1139,4459233.706,2848.0,2848
35672,55085,67475,438632.929,4459078.3765,2848.0,2848
35673,55086,55083,439310.544,4459043.8395,2848.0,2848
35674,55086,55090,439069.5284,4459306.7565,2848.0,2848
35675,55086,67477,439261.7443,4459084.7655,2848.0,2848
35676,55087,55085,438573.1139,4459233.706,2848.0,2848
35677,55087,55092,438487.28205000004,4459595.13,2856.0,2856
35678,55088,50029,438304.6642,4459240.504000001,2882.0,2882
35679,55088,55089,438381.52375000005,4459468.963500001,2848.0,2848
35680,55089,55088,438381.52375000005,4459468.963500001,2848.0,2848
35681,55089,55090,438728.2146,4459531.351,2848.0,2848
35682,55090,55086,439069.5284,4459306.7565,2848.0,2848
35683,55090,55089,438728.2146,4459531.351,2848.0,2848
35684,55091,55073,441608.2818,4458993.2524999995,2866.0,2866
35685,55091,55097,441211.60725,4460221.7075,2872.0,2872
35686,55091,67547,441372.09554999997,4459678.9945,2869.0,2869
35687,55092,55087,438487.28205000004,4459595.13,2856.0,2856
35688,55092,55096,438480.26934999996,4460302.01,2861.0,2861
35689,55093,50029,438127.35939999996,4459613.897,2855.0,2855
35690,55093,55094,437818.17775000003,4460189.080499999,2860.0,2860
35691,55093,55101,437800.7096,4460804.6215,2860.0,2860
35692,55093,67597,437873.85785000003,4460168.3365,2855.0,2855
35693,55094,50029,438047.09965,4459649.615499999,2855.0,2855
35694,55094,55093,437818.17775000003,4460189.080499999,2860.0,2860
35695,55094,55099,437481.1057,4460680.0765,2802.0,2802
35696,55095,55107,413761.0777,4461288.804500001,2333.0,2333
35697,55095,67626,413727.2885599998,4460564.23664,2331.0,2331
35698,55096,55092,438480.26934999996,4460302.01,2861.0,2861
35699,55096,55098,438519.54045,4460909.3094999995,2861.0,2861
35700,55096,67665,438468.93145000003,4460810.5645,2861.0,2861
35701,55097,55091,441211.60725,4460221.7075,2872.0,2872
35702,55097,55102,440863.02955,4461288.5370000005,2839.0,2839
35703,55097,67679,440973.8255,4460892.7845,2872.0,2872
35704,55098,55096,438519.54045,4460909.3094999995,2861.0,2861
35705,55098,55100,438511.1252,4461093.041999999,2832.0,2832
35706,55099,55094,437481.1057,4460680.0765,2802.0,2802
35707,55099,55104,437024.78304999997,4461480.261,2805.0,2805
35708,55099,67709,437290.7766,4461158.3915,2805.0,2805
35709,55100,55098,438511.1252,4461093.041999999,2832.0,2832
35710,55100,55103,438473.25665,4461496.9735,2832.0,2832
35711,55101,55093,437800.7096,4460804.6215,2860.0,2860
35712,55101,55114,437603.5061,4462158.532,2810.0,2810
35713,55101,67750,437667.1572,4461444.646,2831.0,2831
35714,55102,55097,440863.02955,4461288.5370000005,2839.0,2839
35715,55102,55112,440561.0779,4462217.152,2843.0,2843
35716,55102,67777,440689.61035,4461773.759,2839.0,2839
35717,55103,55100,438473.25665,4461496.9735,2832.0,2832
35718,55103,55106,438102.9862,4461834.9855,2835.0,2835
35719,55104,55099,437024.78304999997,4461480.261,2805.0,2805
35720,55104,55105,437051.08155,4461827.972999999,2809.0,2809
35721,55104,55109,436608.53469999996,4462196.8065,2809.0,2809
35722,55105,55104,437051.08155,4461827.972999999,2809.0,2809
35723,55105,55106,437504.10179999995,4461839.193,2810.0,2810
35724,55105,67788,437245.62885,4461817.6885,2810.0,2810
35725,55106,55103,438102.9862,4461834.9855,2835.0,2835
35726,55106,55105,437504.10179999995,4461839.193,2810.0,2810
35727,55107,55095,413761.0777,4461288.804500001,2333.0,2333
35728,55107,55108,413816.34985,4462226.839,2333.0,2333
35729,55108,55107,413816.34985,4462226.839,2333.0,2333
35730,55108,55110,413898.4708,4462563.8645,2361.0,2361
35731,55108,67852,413814.5473,4462380.7205,2361.0,2361
35732,55108,67900,413871.82855,4462563.574,2361.0,2361
35733,55109,50030,436361.5264,4462604.684,2792.0,2792
35734,55109,55104,436608.53469999996,4462196.8065,2809.0,2809
35735,55110,55108,413898.4708,4462563.8645,2361.0,2361
35736,55110,55115,413925.38139999995,4462984.9445,2363.0,2363
35737,55111,55113,438415.52615,4462672.608999999,2812.0,2812
35738,55111,55114,437524.87419999996,4462765.184,2793.0,2793
35739,55112,55102,440561.0779,4462217.152,2843.0,2843
35740,55112,55113,439848.6504,4462674.885,2813.0,2813
35741,55112,55118,440184.36465,4463362.612,2820.0,2820
35742,55112,67883,440404.95314999996,4462643.4435,2820.0,2820
35743,55113,55111,438415.52615,4462672.608999999,2812.0,2812
35744,55113,55112,439848.6504,4462674.885,2813.0,2813
35745,55113,67898,439265.9253,4462656.49,2813.0,2813
35746,55114,55101,437603.5061,4462158.532,2810.0,2810
35747,55114,55111,437524.87419999996,4462765.184,2793.0,2793
35748,55114,55123,437396.1038,4463730.3675,2796.0,2796
35749,55114,63467,437534.109,4462794.2469999995,2793.0,2793
35750,55115,55110,413925.38139999995,4462984.9445,2363.0,2363
35751,55115,55122,414280.50665,4463936.7785,2365.0,2365
35752,55116,50030,436107.8481,4463119.3895,2792.0,2792
35753,55116,55117,435911.69715,4463798.877,2795.0,2795
35754,55117,55116,435911.69715,4463798.877,2795.0,2795
35755,55117,55119,436223.4494,4464180.475500001,2795.0,2795
35756,55118,55112,440184.36465,4463362.612,2820.0,2820
35757,55118,55124,439671.18539999996,4464508.336999999,2819.0,2819
35758,55119,55117,436223.4494,4464180.475500001,2795.0,2795
35759,55119,55120,436761.7757,4464364.46,2797.0,2797
35760,55120,55119,436761.7757,4464364.46,2797.0,2797
35761,55120,55121,437114.41355,4464395.1245,2797.0,2797
35762,55121,55120,437114.41355,4464395.1245,2797.0,2797
35763,55121,55123,437250.69869999995,4464510.967,2797.0,2797
35764,55122,55115,414280.50665,4463936.7785,2365.0,2365
35765,55122,55126,414630.7307,4464884.891,2367.0,2367
35766,55122,68094,414610.93984999997,4464513.865,2366.0,2366
35767,55123,55114,437396.1038,4463730.3675,2796.0,2796
35768,55123,55121,437250.69869999995,4464510.967,2797.0,2797
35769,55123,55125,437263.24069999997,4464786.962,2773.0,2773
35770,55124,55118,439671.18539999996,4464508.336999999,2819.0,2819
35771,55124,55129,438994.2513,4465592.520500001,2779.0,2779
35772,55124,68153,439386.53835,4465002.5635,2819.0,2819
35773,55125,55123,437263.24069999997,4464786.962,2773.0,2773
35774,55125,55131,437119.2459,4465940.8135,2773.0,2773
35775,55125,68158,437247.08965,4465008.635,2776.0,2776
35776,55126,55122,414630.7307,4464884.891,2367.0,2367
35777,55126,55127,414573.26095,4465351.8275,2368.0,2368
35778,55127,55126,414573.26095,4465351.8275,2368.0,2368
35779,55127,55128,414359.1436,4465606.0565,2368.0,2368
35780,55128,55127,414359.1436,4465606.0565,2368.0,2368
35781,55128,55130,414403.90275,4466105.129000001,2397.0,2397
35782,55128,68231,414195.67394999997,4465678.4595,2360.0,2360
35783,55129,55124,438994.2513,4465592.520500001,2779.0,2779
35784,55129,55134,438216.67980000004,4466648.3675,2781.0,2781
35785,55129,68307,438604.1164,4466240.99,2779.0,2779
35786,55130,55128,414403.90275,4466105.129000001,2397.0,2397
35787,55130,55135,414690.4979,4466847.487500001,2418.0,2418
35788,55131,55125,437119.2459,4465940.8135,2773.0,2773
35789,55131,55132,436328.81415,4466921.5155,2775.0,2775
35790,55131,55133,437254.2308,4466939.1535,2781.0,2781
35791,55131,55146,436906.90625,4467532.5975,2762.0,2762
35792,55131,68391,436953.43905,4466932.981000001,2775.0,2775
35793,55132,55131,436328.81415,4466921.5155,2775.0,2775
35794,55132,55137,435311.16044999997,4467211.782,2758.0,2758
35795,55133,55131,437254.2308,4466939.1535,2781.0,2781
35796,55133,55134,437669.36950000003,4467023.9665,2760.0,2760
35797,55134,55129,438216.67980000004,4466648.3675,2781.0,2781
35798,55134,55133,437669.36950000003,4467023.9665,2760.0,2760
35799,55134,55136,437665.51540000003,4467265.873500001,2760.0,2760
35800,55135,55130,414690.4979,4466847.487500001,2418.0,2418
35801,55135,55138,414932.23725,4467432.1280000005,2418.0,2418
35802,55136,55134,437665.51540000003,4467265.873500001,2760.0,2760
35803,55136,55139,437382.61555,4467586.778000001,2763.0,2763
35804,55136,68457,437497.6111,4467468.5245,2760.0,2760
35805,55137,55132,435311.16044999997,4467211.782,2758.0,2758
35806,55137,55141,434880.22825000004,4467667.5370000005,2764.0,2764
35807,55137,68462,434932.8699,4467492.2025,2764.0,2764
35808,55138,55135,414932.23725,4467432.1280000005,2418.0,2418
35809,55138,55140,415393.60655,4467704.062999999,2418.0,2418
35810,55138,68475,415081.99305,4467608.421,2418.0,2418
35811,55139,55136,437382.61555,4467586.778000001,2763.0,2763
35812,55139,55142,437175.6006,4467787.5345,2763.0,2763
35813,55140,55138,415393.60655,4467704.062999999,2418.0,2418
35814,55140,55143,415909.42165000003,4467810.8815,2430.0,2430
35815,55141,55137,434880.22825000004,4467667.5370000005,2764.0,2764
35816,55141,55162,434786.22465,4468497.522,2765.0,2765
35817,55142,55139,437175.6006,4467787.5345,2763.0,2763
35818,55142,55144,436910.65605,4467915.554500001,2763.0,2763
35819,55143,55140,415909.42165000003,4467810.8815,2430.0,2430
35820,55143,55153,416248.017,4468174.819,2430.0,2430
35821,55144,55142,436910.65605,4467915.554500001,2763.0,2763
35822,55144,55145,436650.10605,4468025.9465,2762.0,2762
35823,55145,55144,436650.10605,4468025.9465,2762.0,2762
35824,55145,55147,436471.52245,4468220.7985,2767.0,2767
35825,55146,55131,436906.90625,4467532.5975,2762.0,2762
35826,55146,55150,436740.84375,4468283.0245,2769.0,2769
35827,55146,68563,436805.00915,4468138.6844999995,2769.0,2769
35828,55147,55145,436471.52245,4468220.7985,2767.0,2767
35829,55147,55158,436285.95375,4468531.362,2767.0,2767
35830,55148,55149,422984.60935000004,4468390.3825,2504.0,2504
35831,55148,55151,421101.57425,4468417.4605,2495.0,2495
35832,55148,55174,422246.32440000004,4468980.8885,2503.0,2503
35833,55148,68592,422217.3885,4468366.0835,2503.0,2503
35834,55149,55148,422984.60935000004,4468390.3825,2504.0,2504
35835,55149,55157,423871.7764,4468542.377,2508.0,2508
35836,55150,55146,436740.84375,4468283.0245,2769.0,2769
35837,55150,55154,436559.17189999996,4468508.6925,2768.0,2768
35838,55151,55148,421101.57425,4468417.4605,2495.0,2495
35839,55151,55152,418510.37679999997,4468455.402,2425.0,2425
35840,55151,68602,420053.28302000003,4468409.032199999,2490.0,2490
35841,55152,55151,418510.37679999997,4468455.402,2425.0,2425
35842,55152,55153,416709.3127,4468466.569,2423.0,2423
35843,55152,55161,417056.95975000004,4468777.17,2423.0,2423
35844,55152,68612,417070.29475,4468442.1665,2423.0,2423
35845,55153,55143,416248.017,4468174.819,2430.0,2430
35846,55153,55152,416709.3127,4468466.569,2423.0,2423
35847,55154,55150,436559.17189999996,4468508.6925,2768.0,2768
35848,55154,55158,436322.28995,4468653.783,2738.0,2738
35849,55155,55156,428155.93105,4468656.206,2529.0,2529
35850,55155,55160,429009.7375,4468812.201,2529.0,2529
35851,55156,55155,428155.93105,4468656.206,2529.0,2529
35852,55156,55159,425987.17975,4468688.3585,2531.0,2531
35853,55156,68668,427245.70294999995,4468647.4344999995,2533.0,2533
35854,55157,55149,423871.7764,4468542.377,2508.0,2508
35855,55157,55159,424354.84215,4468698.975500001,2509.0,2509
35856,55158,55147,436285.95375,4468531.362,2767.0,2767
35857,55158,55154,436322.28995,4468653.783,2738.0,2738
35858,55158,55162,435485.58574999997,4468923.024,2737.0,2737
35859,55158,68670,436219.7023,4468663.759,2738.0,2738
35860,55159,55156,425987.17975,4468688.3585,2531.0,2531
35861,55159,55157,424354.84215,4468698.975500001,2509.0,2509
35862,55159,68679,424712.9532,4468680.047,2509.0,2509
35863,55160,55155,429009.7375,4468812.201,2529.0,2529
35864,55160,55163,429037.51525,4469182.571,2534.0,2534
35865,55160,68731,428990.26235,4468977.260500001,2529.0,2529
35866,55161,55152,417056.95975000004,4468777.17,2423.0,2423
35867,55161,55171,417152.66995,4469310.6755,2426.0,2426
35868,55162,55141,434786.22465,4468497.522,2765.0,2765
35869,55162,55158,435485.58574999997,4468923.024,2737.0,2737
35870,55162,55166,434252.19700000004,4469303.4975000005,2718.0,2718
35871,55162,68760,434739.2021,4469136.8835,2737.0,2737
35872,55163,55160,429037.51525,4469182.571,2534.0,2534
35873,55163,55169,429140.1033,4469439.7785,2534.0,2534
35874,55164,55167,431289.75234999997,4469456.4925,2726.0,2726
35875,55164,55170,431465.953,4469484.9120000005,2700.0,2700
35876,55165,55167,430841.71995,4469459.256999999,2728.0,2728
35877,55165,55176,430508.4302,4469544.0155,2728.0,2728
35878,55166,55162,434252.19700000004,4469303.4975000005,2718.0,2718
35879,55166,55182,433550.83869999996,4469609.068,2718.0,2718
35880,55167,50035,430793.9029,4469560.111,2728.0,2728
